"STUDENT_ID","GRAD_APPL_DATE","GRADUATION_DATE","GRADUATED_IND","TOTAL_CREDITS","DEGREE_TYPE","MAJOR","DEPARTMENT","COLLEGE","REQUIRED_HOURS","FULLY_ONLINE_IND","AID_ELIGIBLE_IND","HONORS","OVERALL_GPA"
2942249,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",128,"Certificate","Marketing Essentials","Marketing Management","Business",16,"N","N","",2.658
3269373,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",108,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.154
4697093,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",66,"Certificate","Software Development","Comp. Sciences & Info. Systems","Business",17,"N","N","",3.264
5692703,16-FEB-21  04:09 AM,06-MAY-21  12:00 AM,"N",61,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",2.845
5692703,08-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"N",61,"Associates","Mechanical Engineering Technol","Unknown","Unknown",60,"U","U","",2.845
5692703,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",61,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.845
5726506,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",71,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.165
5756053,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",50,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","High Honors",3.964
5756053,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",50,"Certificate","Business & Personal Computing","Unknown","Unknown",,"U","U","High Honors",3.964
5890250,09-JUN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",68,"Associates","Business","Business Management","Business",61,"N","N","",3.174
5982027,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",52,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.066
5986906,04-JAN-21  09:49 AM,06-MAY-21  12:00 AM,"N",76,"Associates","Economics","Economics","Business",63,"N","N","",3.297
6377772,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",46,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.98
6460302,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",46,"Certificate","General Education","Unknown","Unknown",34,"U","U","High Honors",3.815
6480917,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",52,"Certificate","Software Development","Comp. Sciences & Info. Systems","Business",17,"N","N","",3.064
6480917,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",52,"Certificate","Computer Science Fundamentals","Comp. Sciences & Info. Systems","Business",16,"N","N","",3.064
6713856,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",36,"Associates","General Studies","Unknown","Unknown",61,"U","U","High Honors",3.817
677399,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",71,"Associates","Accounting","Accounting","Business",65,"N","N","",3.18
677399,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",71,"Certificate","Accounting","Accounting","Business",33,"N","N","",3.18
677399,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",71,"Certificate","Intermediate Accounting","Accounting","Business",16,"N","N","",3.18
677399,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",71,"Associates","Business Administration","Business Management","Business",65,"N","N","",3.18
2648368,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"N",106,"Associates","American Sign Lang/Interpret","Huma., Language & Culture","Humanities & Social Sciences",70,"N","N","",3.431
3338043,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",119,"Associates","Visual Arts- Animation","Visual Arts & Design","Arts, Comm, & New Media",69,"N","N","Honors",3.718
3599087,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",92,"Associates","Fitness Technician","Unknown","Unknown",,"U","U","Honors",3.605
3818670,11-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",64,"Associates","Business","Business Management","Business",61,"N","N","",3.288
3818670,05-JAN-21  08:42 AM,06-MAY-21  12:00 AM,"N",64,"Associates","General Studies/Undecided","Unknown","Unknown",,"U","U","",3.288
3838270,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"N",83,"Associates","Construction Management","Construction Management","Applied Tech &Tech Specialties",68,"N","N","",2.42
3838270,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",83,"Associates","Construction Management","Construction Management","Applied Tech &Tech Specialties",67,"N","N","",2.42
4027361,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",70,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.727
4500778,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.242
4540356,07-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",124,"Associates","Business","Business Management","Business",61,"N","N","",3.004
5762311,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"N",64,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.904
5880702,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",56,"Certificate","Business Basics","Unknown","Business",18,"N","N","",3.373
5889417,08-MAY-20  12:00 AM,06-MAY-21  12:00 AM,"N",59,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.887
6016523,11-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"N",74,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.278
6016523,19-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"N",74,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.278
6016523,17-MAR-21  06:49 PM,06-MAY-21  12:00 AM,"N",74,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",3.278
6016523,02-APR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",74,"Associates","Video/Radio Production","Communication","Arts, Comm, & New Media",63,"N","N","",3.278
6117680,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Associates","Auto Collision Repair/Refinish","Automotive Collision Repair","Applied Tech &Tech Specialties",64,"N","N","",2.014
6117680,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Certificate","Auto Refinishing","Automotive Collision Repair","Applied Tech &Tech Specialties",34,"N","N","",2.014
6117680,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Certificate","Auto Collision Repair","Automotive Collision Repair","Applied Tech &Tech Specialties",33,"N","N","",2.014
6153331,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",63,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.779
6171405,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",38,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.782
6180841,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",35,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.78
6201274,29-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",63,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.354
6201274,11-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",63,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.354
6252528,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",49,"Associates","Business","Business Management","Business",61,"N","N","Honors",3.584
6337102,26-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",34,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.435
6337102,22-JAN-21  02:32 PM,06-MAY-21  12:00 AM,"N",34,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",3.435
6337102,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",34,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.435
6360797,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",43,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.222
6426905,05-JAN-21  07:58 PM,06-MAY-21  12:00 AM,"N",62,"Unknown","General Studies","Unknown","Unknown",,"U","U","",3.656
6311685,05-JAN-21  09:57 AM,07-AUG-21  12:00 AM,"N",44,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.532
3450260,06-JAN-21  04:19 PM,06-MAY-21  12:00 AM,"N",77,"Associates","General Studies/Undecided","Unknown","Unknown",,"U","U","",3.377
4612470,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",115,"Certificate","Biotechnology","Biotechnology","Science, Math & Engineering",16,"N","N","",3.298
4982182,25-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",79,"Associates","Automotive Technician","Automotive Collision Repair","Applied Tech &Tech Specialties",68,"N","N","",2.718
5458350,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",83,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.567
5589180,04-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",81,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",2.838
5596922,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",54,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.093
5822259,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",55,"Certificate","Graphic Communications","Unknown","Unknown",32,"U","U","High Honors",3.984
6140367,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",55,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.271
6344144,11-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"N",65,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",65,"N","N","",3.16
6344144,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",3.16
3245916,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",122,"Associates","Respiratory Therapy","Respiratory Therapy","Health Sciences",69,"N","N","",3.024
4554923,29-APR-21  02:05 PM,06-MAY-21  12:00 AM,"N",79,"Associates","Computer Programming/Design","Unknown","Unknown",,"U","U","",2.653
4554923,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",79,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",2.653
4554923,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",79,"Certificate","Network Routing and Switching","Comp. Sciences & Info. Systems","Business",16,"N","N","",2.653
6316039,08-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",61,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","Honors",3.739
6457474,07-JAN-21  02:54 PM,06-MAY-21  12:00 AM,"N",34,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.265
4798936,08-JUL-21  12:00 AM,06-MAY-21  12:00 AM,"Y",111,"Associates","Engr Design/Drafting Tech","Unknown","Unknown",64,"U","U","Honors",3.732
4798936,08-JUL-21  12:00 AM,06-MAY-21  12:00 AM,"Y",111,"Associates","Engr Design/Drafting Tech","Engineering Design/Drafting","Science, Math & Engineering",64,"N","Y","Honors",3.732
4798936,08-JUL-21  12:00 AM,06-MAY-21  12:00 AM,"Y",111,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.732
5025855,19-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",90,"Certificate","Machining Technology","Engineering Design/Drafting","Science, Math & Engineering",30,"N","N","",3.357
5610495,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Associates","Sociology","Sociology","Humanities & Social Sciences",61,"N","N","",2.421
6485936,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",30,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.597
6673935,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",43,"Certificate","General Education","Unknown","Unknown",34,"U","U","High Honors",3.902
4320605,08-JAN-21  02:52 PM,07-AUG-21  12:00 AM,"N",46,"Associates","Architectural Technology","Architectural Technology","Arts, Comm, & New Media",60,"N","N","",3.935
4320605,21-APR-21  10:34 AM,07-AUG-21  12:00 AM,"N",46,"Associates","General Engineering","Engineering","Science, Math & Engineering",68,"N","N","",3.935
4320605,03-MAY-21  12:15 PM,07-AUG-21  12:00 AM,"N",46,"Associates","General Engineering","Engineering","Science, Math & Engineering",81,"N","N","",3.935
4546593,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",135,"Associates","Engineering/Materials Science","Unknown","Unknown",71,"U","U","",3.056
4546593,01-JUN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",135,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.056
6013219,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",66,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.435
6040316,07-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",74,"Associates","Engineering/Electrical","Unknown","Unknown",,"U","U","Honors",3.668
6223380,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",54,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.983
6454779,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",47,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.143
6462206,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",43,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","High Honors",3.916
6614638,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",41,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.795
5191930,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",54,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.16
5191930,23-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"N",54,"Associates","General Studies","Unknown","Unknown",61,"U","U","",2.16
5191930,08-FEB-21  06:12 AM,06-MAY-21  12:00 AM,"N",54,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",2.16
5249120,11-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",57,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.726
5668714,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",82,"Certificate","Computer Science Fundamentals","Comp. Sciences & Info. Systems","Business",16,"N","N","",3.24
5833074,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",52,"Associates","General Studies","Unknown","Provost Office",61,"N","N","High Honors",3.887
,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",87,"Associates","Graphic Communications","Visual Arts & Design","Arts, Comm, & New Media",,"N","N","",3.195
,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",87,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.195
5942610,11-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",69,"Associates","Visual Arts - Design Spec.","Visual Arts & Design","Arts, Comm, & New Media",69,"N","N","Honors",3.545
6228763,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",47,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.647
6908085,18-JUN-21  12:00 AM,07-AUG-21  12:00 AM,"Y",21,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.571
3550101,12-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",88,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.361
4786448,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",54,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","Honors",3.518
5123043,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",68,"Associates","Exercise Sci/Kinesiology","Exercise Science","Science, Math & Engineering",62,"N","N","Honors",3.797
5247503,11-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",78,"Associates","Visual Arts- Animation","Visual Arts & Design","Arts, Comm, & New Media",69,"N","N","",2.865
5247503,14-APR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",78,"Associates","Visual Arts- Animation","Visual Arts & Design","Arts, Comm, & New Media",64,"N","N","",2.865
5861270,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",43,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.557
6157531,10-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",74,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.037
3345890,15-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",92,"Certificate","Computer Science Fundamentals","Comp. Sciences & Info. Systems","Business",16,"N","N","",3.39
3345890,13-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",92,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.39
3350013,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",60,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.244
3874600,13-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",56,"Associates","Business","Business Management","Business",61,"N","N","",2.585
4316125,16-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",83,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",65,"N","N","",3.071
5379432,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",62,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.656
5405178,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",76,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.975
5405178,05-APR-21  12:00 AM,06-MAY-21  12:00 AM,"N",76,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.975
5535770,18-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",86,"Associates","Health Sciences","Health Science","Health Sciences",,"N","N","",3.333
5702447,24-MAR-21  01:44 PM,06-MAY-21  12:00 AM,"N",60,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",2.403
5782723,12-JAN-21  08:13 PM,06-MAY-21  12:00 AM,"N",68,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",2.372
5782723,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",68,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.372
5790969,24-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",71,"Associates","Visual Arts - Multimedia Spec","Visual Arts & Design","Arts, Comm, & New Media",66,"N","N","High Honors",3.899
5829077,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",66,"Associates","Non-Destructive Testing Tech","Non-Destructive Testing","Applied Tech &Tech Specialties",65,"N","N","",3.027
5863825,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",48,"Associates","Business","Business Management","Business",61,"N","N","",2.604
6215589,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",61,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.957
6409615,24-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",61,"Certificate","Surgical Technician","Unknown","Unknown",39,"U","U","",3.408
5441788,12-JAN-21  11:50 AM,07-AUG-21  12:00 AM,"N",68,"Associates","Geology","Unknown","Unknown",63,"U","U","",3.484
2912989,13-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",98,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.233
2912989,13-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",98,"Certificate","Software Development","Comp. Sciences & Info. Systems","Business",17,"N","N","",3.233
3017597,19-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",63,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.863
3074710,10-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",74,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.738
5437315,11-MAR-21  09:46 AM,06-MAY-21  12:00 AM,"N",57,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",2.455
5437315,15-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",57,"Associates","Business","Business Management","Business",61,"N","N","",2.455
5437315,22-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"N",57,"Associates","Business","Business Management","Business",62,"N","N","",2.455
5437315,06-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",57,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.455
6037915,13-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",59,"Associates","Political Science","Political Science","Humanities & Social Sciences",61,"N","N","",3.336
583452,13-JAN-21  05:17 PM,07-AUG-21  12:00 AM,"N",144.07,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",3.455
5430238,12-APR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",96,"Associates","Adv Practice Medical Assist","Unknown","Unknown",64,"U","U","",3.444
5430238,14-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",96,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.444
6425001,14-JAN-21  02:14 PM,06-MAY-21  12:00 AM,"N",31,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",2.845
6302074,01-JUN-21  12:00 AM,01-JUN-21  12:00 AM,"Y",61,"Associates","General Studies","Unknown","Provost Office",61,"N","N","High Honors",3.844
6319014,02-JUN-21  12:00 AM,01-JUN-21  12:00 AM,"Y",55,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.767
6183711,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",59,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.412
5802638,19-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",84,"Associates","Culinary Arts","Culinary Arts","Business",64,"N","N","",3.12
5802638,19-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",84,"Associates","Hospitality Management","Unknown","Unknown",62,"U","U","",3.12
3611162,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.069
4930235,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",54,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.433
5407565,20-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",76,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.372
5183334,19-JAN-21  03:22 PM,07-AUG-21  12:00 AM,"N",33,"Associates","Biology","Biology","Science, Math & Engineering",,"N","N","",3.339
5960929,20-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",71,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",3.466
4784145,20-JAN-21  11:18 AM,07-AUG-21  12:00 AM,"N",37,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.393
5816701,30-JUL-21  03:29 PM,07-AUG-21  12:00 AM,"N",7,"Associates","Electronics Engineering Tech","Unknown","Unknown",63,"U","U","",0.661
5816701,20-JAN-21  11:08 AM,07-AUG-21  12:00 AM,"N",7,"Associates","Automotive Technician","Automotive Collision Repair","Applied Tech &Tech Specialties",68,"N","N","",0.661
844209,21-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",61,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",3.146
5515141,05-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",82,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.087
5540803,21-JAN-21  12:55 PM,06-MAY-21  12:00 AM,"N",50,"Associates","Engr Design/Drafting Tech","Engineering Design/Drafting","Science, Math & Engineering",64,"N","Y","",2.992
6194316,22-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",49,"Associates","English","Unknown","Unknown",61,"U","U","",3.342
6225431,17-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",58,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.578
6071375,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",45,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.367
211367,26-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",66,"Associates","Geospatial Technology","Geosciences","Science, Math & Engineering",65,"N","N","",3.183
211367,29-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",66,"Associates","Surveying Technology","Unknown","Unknown",,"U","U","",3.183
4545109,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",65,"Associates","Culinary Arts","Culinary Arts","Business",64,"N","N","Honors",3.613
4655065,02-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",72,"Associates","English Studies","English","Humanities & Social Sciences",61,"N","N","",3.465
4803941,27-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",106,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.456
4803941,27-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",106,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.456
5500196,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",35,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.409
1198878,26-JAN-21  11:36 AM,07-AUG-21  12:00 AM,"N",77.31,"Associates","Visual Arts- Animation","Visual Arts & Design","Arts, Comm, & New Media",69,"N","N","",3.291
6284805,18-MAY-21  10:51 AM,07-AUG-21  12:00 AM,"N",75,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.575
102615,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",63,"Associates","Automotive Technician","Automotive Collision Repair","Applied Tech &Tech Specialties",68,"N","N","",3.42
3901732,02-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",71,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.695
6271617,28-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",51,"Associates","General Studies","Unknown","Provost Office",61,"N","N","High Honors",3.941
,19-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",32,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.259
,16-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"N",32,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",3.259
4065770,28-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"Y",71,"Associates","General Studies","Unknown","Provost Office",61,"N","N","High Honors",3.844
4914583,02-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",89,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.606
6625418,01-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",29,"Associates","Graphic Communications","Visual Arts & Design","Arts, Comm, & New Media",,"N","N","",3.297
6406948,03-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",70,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.206
6406948,01-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"N",70,"Associates","Engineering/Computer","Unknown","Unknown",74,"U","U","",3.206
6141312,01-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",61,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","Honors",3.7
6387516,24-MAY-21  08:43 AM,07-AUG-21  12:00 AM,"N",51,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",3.816
